state,district,year,month,enrolments,growth_rate,rolling_3m
Andhra Pradesh,Mahbubnagar,2025.0,7.0,5,-64.28571428571428,8.333333333333334
Andhra Pradesh,Mahbubnagar,2025.0,8.0,21,320.0,13.333333333333334
Andhra Pradesh,Mahbubnagar,2025.0,9.0,13,-38.095238095238095,13.0
Andhra Pradesh,Mahbubnagar,2025.0,10.0,23,76.92307692307692,19.0
Andhra Pradesh,Mahbubnagar,2025.0,11.0,19,-17.391304347826086,18.333333333333332
Andhra Pradesh,Mahbubnagar,2025.0,12.0,15,-21.052631578947366,19.0
Andhra Pradesh,Medak,2025.0,1.0,28,,
Andhra Pradesh,Medak,2025.0,2.0,54,92.85714285714286,
Andhra Pradesh,Medak,2025.0,3.0,37,-31.481481481481477,39.666666666666664
Andhra Pradesh,Medak,2025.0,4.0,20,-45.945945945945944,37.0
Andhra Pradesh,Medak,2025.0,5.0,12,-40.0,23.0
Andhra Pradesh,Medak,2025.0,6.0,25,108.33333333333334,19.0
Andhra Pradesh,Medak,2025.0,7.0,9,-64.0,15.333333333333334
Andhra Pradesh,Medak,2025.0,8.0,32,255.55555555555554,22.0
Andhra Pradesh,Medak,2025.0,9.0,35,9.375,25.333333333333332
Andhra Pradesh,Medak,2025.0,10.0,29,-17.14285714285714,32.0
Andhra Pradesh,Medak,2025.0,11.0,15,-48.275862068965516,26.333333333333332
Andhra Pradesh,Medak,2025.0,12.0,31,106.66666666666669,25.0
Andhra Pradesh,N. T. R,2025.0,1.0,11,,
Andhra Pradesh,N. T. R,2025.0,2.0,27,145.45454545454547,
Andhra Pradesh,N. T. R,2025.0,3.0,18,-33.333333333333336,18.666666666666668
Andhra Pradesh,N. T. R,2025.0,4.0,11,-38.888888888888886,18.666666666666668
Andhra Pradesh,N. T. R,2025.0,5.0,21,90.90909090909092,16.666666666666668
Andhra Pradesh,N. T. R,2025.0,6.0,18,-14.28571428571429,16.666666666666668
Andhra Pradesh,N. T. R,2025.0,7.0,6,-66.66666666666667,15.0
Andhra Pradesh,N. T. R,2025.0,8.0,18,200.0,14.0
Andhra Pradesh,N. T. R,2025.0,9.0,14,-22.22222222222222,12.666666666666666
Andhra Pradesh,N. T. R,2025.0,10.0,15,7.14285714285714,15.666666666666666
Andhra Pradesh,N. T. R,2025.0,11.0,30,100.0,19.666666666666668
Andhra Pradesh,N. T. R,2025.0,12.0,21,-30.000000000000004,22.0
Andhra Pradesh,Nalgonda,2025.0,1.0,28,,
Andhra Pradesh,Nalgonda,2025.0,2.0,36,28.57142857142858,
Andhra Pradesh,Nalgonda,2025.0,3.0,31,-13.888888888888884,31.666666666666668
Andhra Pradesh,Nalgonda,2025.0,4.0,19,-38.70967741935484,28.666666666666668
Andhra Pradesh,Nalgonda,2025.0,5.0,17,-10.526315789473683,22.333333333333332
Andhra Pradesh,Nalgonda,2025.0,6.0,28,64.70588235294117,21.333333333333332
Andhra Pradesh,Nalgonda,2025.0,7.0,14,-50.0,19.666666666666668
Andhra Pradesh,Nalgonda,2025.0,8.0,29,107.14285714285717,23.666666666666668
Andhra Pradesh,Nalgonda,2025.0,9.0,27,-6.896551724137934,23.333333333333332
Andhra Pradesh,Nalgonda,2025.0,10.0,27,0.0,27.666666666666668
Andhra Pradesh,Nalgonda,2025.0,11.0,19,-29.629629629629626,24.333333333333332
Andhra Pradesh,Nalgonda,2025.0,12.0,31,63.1578947368421,25.666666666666668
Andhra Pradesh,Nandyal,2025.0,1.0,18,,
Andhra Pradesh,Nandyal,2025.0,2.0,28,55.55555555555556,
Andhra Pradesh,Nandyal,2025.0,3.0,17,-39.28571428571429,21.0
Andhra Pradesh,Nandyal,2025.0,4.0,6,-64.70588235294117,17.0
Andhra Pradesh,Nandyal,2025.0,5.0,21,250.0,14.666666666666666
Andhra Pradesh,Nandyal,2025.0,6.0,21,0.0,16.0
Andhra Pradesh,Nandyal,2025.0,7.0,14,-33.333333333333336,18.666666666666668
Andhra Pradesh,Nandyal,2025.0,8.0,23,64.28571428571428,19.333333333333332
Andhra Pradesh,Nandyal,2025.0,9.0,14,-39.13043478260869,17.0
Andhra Pradesh,Nandyal,2025.0,10.0,21,50.0,19.333333333333332
Andhra Pradesh,Nandyal,2025.0,11.0,10,-52.38095238095239,15.0
Andhra Pradesh,Nandyal,2025.0,12.0,13,30.000000000000004,14.666666666666666
Andhra Pradesh,Nellore,2025.0,1.0,69,,
Andhra Pradesh,Nellore,2025.0,2.0,111,60.86956521739131,
Andhra Pradesh,Nellore,2025.0,3.0,82,-26.126126126126124,87.33333333333333
Andhra Pradesh,Nellore,2025.0,4.0,43,-47.5609756097561,78.66666666666667
Andhra Pradesh,Nellore,2025.0,5.0,75,74.4186046511628,66.66666666666667
Andhra Pradesh,Nellore,2025.0,6.0,86,14.666666666666671,68.0
Andhra Pradesh,Nellore,2025.0,7.0,51,-40.69767441860465,70.66666666666667
Andhra Pradesh,Nellore,2025.0,8.0,80,56.86274509803921,72.33333333333333
Andhra Pradesh,Nellore,2025.0,9.0,70,-12.5,67.0
Andhra Pradesh,Nellore,2025.0,10.0,68,-2.857142857142858,72.66666666666667
Andhra Pradesh,Nellore,2025.0,11.0,69,1.4705882352941124,69.0
Andhra Pradesh,Nellore,2025.0,12.0,72,4.347826086956519,69.66666666666667
Andhra Pradesh,Nizamabad,2025.0,1.0,10,,
Andhra Pradesh,Nizamabad,2025.0,2.0,16,60.00000000000001,
Andhra Pradesh,Nizamabad,2025.0,3.0,11,-31.25,12.333333333333334
Andhra Pradesh,Nizamabad,2025.0,4.0,9,-18.181818181818176,12.0
Andhra Pradesh,Nizamabad,2025.0,5.0,4,-55.55555555555556,8.0
Andhra Pradesh,Nizamabad,2025.0,6.0,6,50.0,6.333333333333333
Andhra Pradesh,Nizamabad,2025.0,7.0,4,-33.333333333333336,4.666666666666667
Andhra Pradesh,Nizamabad,2025.0,8.0,17,325.0,9.0
Andhra Pradesh,Nizamabad,2025.0,9.0,10,-41.17647058823529,10.333333333333334
Andhra Pradesh,Nizamabad,2025.0,10.0,9,-9.999999999999998,12.0
Andhra Pradesh,Nizamabad,2025.0,11.0,13,44.44444444444444,10.666666666666666
Andhra Pradesh,Nizamabad,2025.0,12.0,12,-7.692307692307687,11.333333333333334
Andhra Pradesh,Palnadu,2025.0,1.0,14,,
Andhra Pradesh,Palnadu,2025.0,2.0,20,42.85714285714286,
Andhra Pradesh,Palnadu,2025.0,3.0,13,-35.0,15.666666666666666
Andhra Pradesh,Palnadu,2025.0,4.0,7,-46.15384615384615,13.333333333333334
Andhra Pradesh,Palnadu,2025.0,5.0,24,242.85714285714283,14.666666666666666
Andhra Pradesh,Palnadu,2025.0,6.0,24,0.0,18.333333333333332
Andhra Pradesh,Palnadu,2025.0,7.0,6,-75.0,18.0
Andhra Pradesh,Palnadu,2025.0,8.0,16,166.66666666666666,15.333333333333334
Andhra Pradesh,Palnadu,2025.0,9.0,16,0.0,12.666666666666666
Andhra Pradesh,Palnadu,2025.0,10.0,18,12.5,16.666666666666668
Andhra Pradesh,Palnadu,2025.0,11.0,16,-11.111111111111116,16.666666666666668
Andhra Pradesh,Palnadu,2025.0,12.0,6,-62.5,13.333333333333334
Andhra Pradesh,Parvathipuram Manyam,2025.0,1.0,8,,
Andhra Pradesh,Parvathipuram Manyam,2025.0,2.0,17,112.5,
Andhra Pradesh,Parvathipuram Manyam,2025.0,3.0,12,-29.411764705882348,12.333333333333334
Andhra Pradesh,Parvathipuram Manyam,2025.0,4.0,4,-66.66666666666667,11.0
Andhra Pradesh,Parvathipuram Manyam,2025.0,5.0,13,225.0,9.666666666666666
Andhra Pradesh,Parvathipuram Manyam,2025.0,6.0,12,-7.692307692307687,9.666666666666666
Andhra Pradesh,Parvathipuram Manyam,2025.0,7.0,6,-50.0,10.333333333333334
Andhra Pradesh,Parvathipuram Manyam,2025.0,8.0,10,66.66666666666667,9.333333333333334
Andhra Pradesh,Parvathipuram Manyam,2025.0,9.0,8,-19.999999999999996,8.0
Andhra Pradesh,Parvathipuram Manyam,2025.0,10.0,14,75.0,10.666666666666666
Andhra Pradesh,Parvathipuram Manyam,2025.0,11.0,6,-57.14285714285714,9.333333333333334
Andhra Pradesh,Parvathipuram Manyam,2025.0,12.0,7,16.666666666666675,9.0
Andhra Pradesh,Prakasam,2025.0,1.0,89,,
Andhra Pradesh,Prakasam,2025.0,2.0,136,52.80898876404494,
Andhra Pradesh,Prakasam,2025.0,3.0,118,-13.235294117647056,114.33333333333333
Andhra Pradesh,Prakasam,2025.0,4.0,59,-50.0,104.33333333333333
Andhra Pradesh,Prakasam,2025.0,5.0,120,103.38983050847457,99.0
Andhra Pradesh,Prakasam,2025.0,6.0,110,-8.333333333333337,96.33333333333333
Andhra Pradesh,Prakasam,2025.0,7.0,46,-58.18181818181818,92.0
Andhra Pradesh,Prakasam,2025.0,8.0,115,150.0,90.33333333333333
Andhra Pradesh,Prakasam,2025.0,9.0,107,-6.956521739130439,89.33333333333333
Andhra Pradesh,Prakasam,2025.0,10.0,103,-3.738317757009346,108.33333333333333
Andhra Pradesh,Prakasam,2025.0,11.0,117,13.592233009708732,109.0
Andhra Pradesh,Prakasam,2025.0,12.0,106,-9.401709401709402,108.66666666666667
Andhra Pradesh,Rangareddi,2025.0,1.0,29,,
Andhra Pradesh,Rangareddi,2025.0,2.0,46,58.62068965517242,
Andhra Pradesh,Rangareddi,2025.0,3.0,32,-30.434782608695656,35.666666666666664
Andhra Pradesh,Rangareddi,2025.0,4.0,19,-40.625,32.333333333333336
Andhra Pradesh,Rangareddi,2025.0,5.0,28,47.36842105263157,26.333333333333332
Andhra Pradesh,Rangareddi,2025.0,6.0,22,-21.42857142857143,23.0
Andhra Pradesh,Rangareddi,2025.0,7.0,16,-27.27272727272727,22.0
Andhra Pradesh,Rangareddi,2025.0,8.0,32,100.0,23.333333333333332
Andhra Pradesh,Rangareddi,2025.0,9.0,36,12.5,28.0
Andhra Pradesh,Rangareddi,2025.0,10.0,35,-2.777777777777779,34.333333333333336
Andhra Pradesh,Rangareddi,2025.0,11.0,37,5.714285714285716,36.0
Andhra Pradesh,Rangareddi,2025.0,12.0,36,-2.7027027027026973,36.0
Andhra Pradesh,Spsr Nellore,2025.0,1.0,14,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,1.0,28,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,2.0,31,10.71428571428572,
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,3.0,30,-3.2258064516129004,29.666666666666668
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,4.0,11,-63.33333333333333,24.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,5.0,38,245.45454545454547,26.333333333333332
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,6.0,30,-21.052631578947366,26.333333333333332
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,7.0,25,-16.666666666666664,31.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,8.0,23,-7.9999999999999964,26.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,9.0,22,-4.347826086956519,23.333333333333332
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,10.0,35,59.09090909090908,26.666666666666668
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,11.0,27,-22.857142857142854,28.0
Andhra Pradesh,Sri Potti Sriramulu Nellore,2025.0,12.0,30,11.111111111111116,30.666666666666668
Andhra Pradesh,Sri Sathya Sai,2025.0,1.0,11,,
Andhra Pradesh,Sri Sathya Sai,2025.0,2.0,22,100.0,
Andhra Pradesh,Sri Sathya Sai,2025.0,3.0,19,-13.636363636363635,17.333333333333332
Andhra Pradesh,Sri Sathya Sai,2025.0,4.0,8,-57.89473684210527,16.333333333333332
Andhra Pradesh,Sri Sathya Sai,2025.0,5.0,18,125.0,15.0
Andhra Pradesh,Sri Sathya Sai,2025.0,6.0,25,38.888888888888886,17.0
Andhra Pradesh,Sri Sathya Sai,2025.0,7.0,8,-68.0,17.0
Andhra Pradesh,Sri Sathya Sai,2025.0,8.0,14,75.0,15.666666666666666
Andhra Pradesh,Sri Sathya Sai,2025.0,9.0,17,21.42857142857142,13.0
Andhra Pradesh,Sri Sathya Sai,2025.0,10.0,22,29.41176470588236,17.666666666666668
Andhra Pradesh,Sri Sathya Sai,2025.0,11.0,22,0.0,20.333333333333332
Andhra Pradesh,Sri Sathya Sai,2025.0,12.0,15,-31.818181818181824,19.666666666666668
Andhra Pradesh,Srikakulam,2025.0,1.0,71,,
Andhra Pradesh,Srikakulam,2025.0,2.0,84,18.309859154929576,
Andhra Pradesh,Srikakulam,2025.0,3.0,62,-26.190476190476186,72.33333333333333
Andhra Pradesh,Srikakulam,2025.0,4.0,38,-38.70967741935484,61.333333333333336
Andhra Pradesh,Srikakulam,2025.0,5.0,102,168.42105263157893,67.33333333333333
Andhra Pradesh,Srikakulam,2025.0,6.0,75,-26.470588235294112,71.66666666666667
Andhra Pradesh,Srikakulam,2025.0,7.0,42,-43.99999999999999,73.0
Andhra Pradesh,Srikakulam,2025.0,8.0,74,76.19047619047619,63.666666666666664
Andhra Pradesh,Srikakulam,2025.0,9.0,78,5.405405405405395,64.66666666666667
Andhra Pradesh,Srikakulam,2025.0,10.0,62,-20.512820512820518,71.33333333333333
Andhra Pradesh,Srikakulam,2025.0,11.0,73,17.741935483870975,71.0
Andhra Pradesh,Srikakulam,2025.0,12.0,52,-28.767123287671236,62.333333333333336
Andhra Pradesh,Tirupati,2025.0,1.0,19,,
Andhra Pradesh,Tirupati,2025.0,2.0,31,63.1578947368421,
Andhra Pradesh,Tirupati,2025.0,3.0,24,-22.580645161290324,24.666666666666668
Andhra Pradesh,Tirupati,2025.0,4.0,8,-66.66666666666667,21.0
Andhra Pradesh,Tirupati,2025.0,5.0,26,225.0,19.333333333333332
Andhra Pradesh,Tirupati,2025.0,6.0,29,11.538461538461542,21.0
Andhra Pradesh,Tirupati,2025.0,7.0,23,-20.68965517241379,26.0
Andhra Pradesh,Tirupati,2025.0,8.0,24,4.347826086956519,25.333333333333332
Andhra Pradesh,Tirupati,2025.0,9.0,13,-45.833333333333336,20.0
Andhra Pradesh,Tirupati,2025.0,10.0,18,38.46153846153846,18.333333333333332
Andhra Pradesh,Tirupati,2025.0,11.0,22,22.222222222222232,17.666666666666668
Andhra Pradesh,Tirupati,2025.0,12.0,22,0.0,20.666666666666668
Andhra Pradesh,Visakhapatanam,2025.0,1.0,1,,
Andhra Pradesh,Visakhapatnam,2025.0,1.0,72,,
Andhra Pradesh,Visakhapatnam,2025.0,2.0,126,75.0,
Andhra Pradesh,Visakhapatnam,2025.0,3.0,92,-26.984126984126988,96.66666666666667
Andhra Pradesh,Visakhapatnam,2025.0,4.0,50,-45.652173913043484,89.33333333333333
Andhra Pradesh,Visakhapatnam,2025.0,5.0,123,146.0,88.33333333333333
Andhra Pradesh,Visakhapatnam,2025.0,6.0,107,-13.008130081300816,93.33333333333333
Andhra Pradesh,Visakhapatnam,2025.0,7.0,64,-40.186915887850475,98.0
Andhra Pradesh,Visakhapatnam,2025.0,8.0,107,67.1875,92.66666666666667
Andhra Pradesh,Visakhapatnam,2025.0,9.0,99,-7.476635514018692,90.0
Andhra Pradesh,Visakhapatnam,2025.0,10.0,99,0.0,101.66666666666667
Andhra Pradesh,Visakhapatnam,2025.0,11.0,97,-2.020202020202022,98.33333333333333
Andhra Pradesh,Visakhapatnam,2025.0,12.0,104,7.216494845360821,100.0
Andhra Pradesh,Vizianagaram,2025.0,1.0,46,,
Andhra Pradesh,Vizianagaram,2025.0,2.0,77,67.3913043478261,
Andhra Pradesh,Vizianagaram,2025.0,3.0,49,-36.36363636363637,57.333333333333336
Andhra Pradesh,Vizianagaram,2025.0,4.0,36,-26.530612244897956,54.0
Andhra Pradesh,Vizianagaram,2025.0,5.0,66,83.33333333333333,50.333333333333336
Andhra Pradesh,Vizianagaram,2025.0,6.0,69,4.545454545454541,57.0
Andhra Pradesh,Vizianagaram,2025.0,7.0,25,-63.76811594202898,53.333333333333336
Andhra Pradesh,Vizianagaram,2025.0,8.0,72,188.0,55.333333333333336
Andhra Pradesh,Vizianagaram,2025.0,9.0,65,-9.722222222222221,54.0
Andhra Pradesh,Vizianagaram,2025.0,10.0,72,10.769230769230775,69.66666666666667
Andhra Pradesh,Vizianagaram,2025.0,11.0,65,-9.722222222222221,67.33333333333333
Andhra Pradesh,Vizianagaram,2025.0,12.0,58,-10.769230769230765,65.0
Andhra Pradesh,Warangal,2025.0,1.0,29,,
Andhra Pradesh,Warangal,2025.0,2.0,39,34.48275862068966,
Andhra Pradesh,Warangal,2025.0,3.0,26,-33.333333333333336,31.333333333333332
Andhra Pradesh,Warangal,2025.0,4.0,23,-11.538461538461542,29.333333333333332
Andhra Pradesh,Warangal,2025.0,5.0,21,-8.695652173913048,23.333333333333332
Andhra Pradesh,Warangal,2025.0,6.0,21,0.0,21.666666666666668
Andhra Pradesh,Warangal,2025.0,7.0,11,-47.61904761904761,17.666666666666668
Andhra Pradesh,Warangal,2025.0,8.0,20,81.81818181818181,17.333333333333332
Andhra Pradesh,Warangal,2025.0,9.0,30,50.0,20.333333333333332
Andhra Pradesh,Warangal,2025.0,10.0,24,-19.999999999999996,24.666666666666668
Andhra Pradesh,Warangal,2025.0,11.0,24,0.0,26.0
Andhra Pradesh,Warangal,2025.0,12.0,27,12.5,25.0
Andhra Pradesh,West Godavari,2025.0,1.0,84,,
Andhra Pradesh,West Godavari,2025.0,2.0,123,46.428571428571416,
Andhra Pradesh,West Godavari,2025.0,3.0,96,-21.95121951219512,101.0
Andhra Pradesh,West Godavari,2025.0,4.0,56,-41.666666666666664,91.66666666666667
Andhra Pradesh,West Godavari,2025.0,5.0,96,71.42857142857142,82.66666666666667
Andhra Pradesh,West Godavari,2025.0,6.0,101,5.208333333333326,84.33333333333333
Andhra Pradesh,West Godavari,2025.0,7.0,48,-52.475247524752476,81.66666666666667
Andhra Pradesh,West Godavari,2025.0,8.0,97,102.08333333333334,82.0
Andhra Pradesh,West Godavari,2025.0,9.0,113,16.49484536082475,86.0
Andhra Pradesh,West Godavari,2025.0,10.0,99,-12.389380530973447,103.0
Andhra Pradesh,West Godavari,2025.0,11.0,89,-10.1010101010101,100.33333333333333
Andhra Pradesh,West Godavari,2025.0,12.0,99,11.23595505617978,95.66666666666667
Andhra Pradesh,Y. S. R,2025.0,1.0,12,,
Andhra Pradesh,Y. S. R,2025.0,2.0,25,108.33333333333334,
Andhra Pradesh,Y. S. R,2025.0,3.0,16,-36.0,17.666666666666668
Andhra Pradesh,Y. S. R,2025.0,4.0,6,-62.5,15.666666666666666
Andhra Pradesh,Y. S. R,2025.0,5.0,20,233.33333333333334,14.0
Andhra Pradesh,Y. S. R,2025.0,6.0,22,10.000000000000009,16.0
Andhra Pradesh,Y. S. R,2025.0,7.0,9,-59.09090909090908,17.0
Andhra Pradesh,Y. S. R,2025.0,8.0,19,111.11111111111111,16.666666666666668
Andhra Pradesh,Y. S. R,2025.0,9.0,15,-21.052631578947366,14.333333333333334
Andhra Pradesh,Y. S. R,2025.0,10.0,16,6.666666666666665,16.666666666666668
Andhra Pradesh,Y. S. R,2025.0,11.0,15,-6.25,15.333333333333334
Andhra Pradesh,Y. S. R,2025.0,12.0,20,33.33333333333333,17.0
Arunachal Pradesh,Anjaw,2025.0,1.0,1,,
Arunachal Pradesh,Anjaw,2025.0,3.0,1,0.0,
Arunachal Pradesh,Anjaw,2025.0,5.0,1,0.0,1.0
Arunachal Pradesh,Anjaw,2025.0,6.0,2,100.0,1.3333333333333333
Arunachal Pradesh,Anjaw,2025.0,8.0,1,-50.0,1.3333333333333333
Arunachal Pradesh,Anjaw,2025.0,11.0,1,0.0,1.3333333333333333
Arunachal Pradesh,Anjaw,2025.0,12.0,1,0.0,1.0
Arunachal Pradesh,Changlang,2025.0,1.0,6,,
Arunachal Pradesh,Changlang,2025.0,2.0,7,16.666666666666675,
Arunachal Pradesh,Changlang,2025.0,3.0,6,-14.28571428571429,6.333333333333333
Arunachal Pradesh,Changlang,2025.0,4.0,5,-16.666666666666664,6.0
Arunachal Pradesh,Changlang,2025.0,5.0,9,80.0,6.666666666666667
Arunachal Pradesh,Changlang,2025.0,6.0,9,0.0,7.666666666666667
Arunachal Pradesh,Changlang,2025.0,7.0,7,-22.22222222222222,8.333333333333334
Arunachal Pradesh,Changlang,2025.0,8.0,6,-14.28571428571429,7.333333333333333
Arunachal Pradesh,Changlang,2025.0,9.0,6,0.0,6.333333333333333
Arunachal Pradesh,Changlang,2025.0,10.0,4,-33.333333333333336,5.333333333333333
Arunachal Pradesh,Changlang,2025.0,11.0,5,25.0,5.0
Arunachal Pradesh,Changlang,2025.0,12.0,5,0.0,4.666666666666667
Arunachal Pradesh,Dibang Valley,2025.0,8.0,2,,
Arunachal Pradesh,East Kameng,2025.0,1.0,2,,
Arunachal Pradesh,East Kameng,2025.0,2.0,1,-50.0,
Arunachal Pradesh,East Kameng,2025.0,3.0,2,100.0,1.6666666666666667
Arunachal Pradesh,East Kameng,2025.0,4.0,2,0.0,1.6666666666666667
Arunachal Pradesh,East Kameng,2025.0,5.0,2,0.0,2.0
Arunachal Pradesh,East Kameng,2025.0,6.0,2,0.0,2.0
Arunachal Pradesh,East Kameng,2025.0,7.0,2,0.0,2.0
Arunachal Pradesh,East Kameng,2025.0,8.0,3,50.0,2.3333333333333335
Arunachal Pradesh,East Kameng,2025.0,9.0,2,-33.333333333333336,2.3333333333333335
Arunachal Pradesh,East Kameng,2025.0,10.0,1,-50.0,2.0
Arunachal Pradesh,East Kameng,2025.0,11.0,1,0.0,1.3333333333333333
Arunachal Pradesh,East Kameng,2025.0,12.0,2,100.0,1.3333333333333333
Arunachal Pradesh,East Siang,2025.0,1.0,1,,
Arunachal Pradesh,East Siang,2025.0,2.0,2,100.0,
Arunachal Pradesh,East Siang,2025.0,3.0,2,0.0,1.6666666666666667
Arunachal Pradesh,East Siang,2025.0,4.0,1,-50.0,1.6666666666666667
Arunachal Pradesh,East Siang,2025.0,5.0,4,300.0,2.3333333333333335
Arunachal Pradesh,East Siang,2025.0,6.0,2,-50.0,2.3333333333333335
Arunachal Pradesh,East Siang,2025.0,7.0,1,-50.0,2.3333333333333335
Arunachal Pradesh,East Siang,2025.0,8.0,2,100.0,1.6666666666666667
Arunachal Pradesh,East Siang,2025.0,9.0,4,100.0,2.3333333333333335
Arunachal Pradesh,East Siang,2025.0,10.0,1,-75.0,2.3333333333333335
Arunachal Pradesh,East Siang,2025.0,11.0,3,200.0,2.6666666666666665
Arunachal Pradesh,East Siang,2025.0,12.0,3,0.0,2.3333333333333335
Arunachal Pradesh,Kamle,2025.0,1.0,1,,
Arunachal Pradesh,Kamle,2025.0,2.0,1,0.0,
Arunachal Pradesh,Kamle,2025.0,3.0,1,0.0,1.0
Arunachal Pradesh,Kamle,2025.0,4.0,1,0.0,1.0
Arunachal Pradesh,Kamle,2025.0,5.0,2,100.0,1.3333333333333333
Arunachal Pradesh,Kamle,2025.0,8.0,2,0.0,1.6666666666666667
Arunachal Pradesh,Kra Daadi,2025.0,1.0,1,,
Arunachal Pradesh,Kra Daadi,2025.0,2.0,2,100.0,
Arunachal Pradesh,Kra Daadi,2025.0,3.0,1,-50.0,1.3333333333333333
Arunachal Pradesh,Kra Daadi,2025.0,4.0,1,0.0,1.3333333333333333
Arunachal Pradesh,Kra Daadi,2025.0,6.0,1,0.0,1.0
Arunachal Pradesh,Kra Daadi,2025.0,8.0,2,100.0,1.3333333333333333
Arunachal Pradesh,Kra Daadi,2025.0,10.0,1,-50.0,1.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025.0,1.0,2,,
Arunachal Pradesh,Kurung Kumey,2025.0,2.0,2,0.0,
Arunachal Pradesh,Kurung Kumey,2025.0,3.0,1,-50.0,1.6666666666666667
Arunachal Pradesh,Kurung Kumey,2025.0,4.0,1,0.0,1.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025.0,5.0,1,0.0,1.0
Arunachal Pradesh,Kurung Kumey,2025.0,6.0,2,100.0,1.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025.0,7.0,1,-50.0,1.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025.0,8.0,1,0.0,1.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025.0,11.0,1,0.0,1.0
Arunachal Pradesh,Kurung Kumey,2025.0,12.0,2,100.0,1.3333333333333333
Arunachal Pradesh,Leparada,2025.0,9.0,1,,
Arunachal Pradesh,Lohit,2025.0,1.0,3,,
Arunachal Pradesh,Lohit,2025.0,2.0,3,0.0,
Arunachal Pradesh,Lohit,2025.0,3.0,2,-33.333333333333336,2.6666666666666665
Arunachal Pradesh,Lohit,2025.0,4.0,1,-50.0,2.0
Arunachal Pradesh,Lohit,2025.0,5.0,1,0.0,1.3333333333333333
Arunachal Pradesh,Lohit,2025.0,7.0,1,0.0,1.0
Arunachal Pradesh,Lohit,2025.0,8.0,5,400.0,2.3333333333333335
Arunachal Pradesh,Lohit,2025.0,9.0,2,-60.0,2.6666666666666665
Arunachal Pradesh,Lohit,2025.0,10.0,1,-50.0,2.6666666666666665
Arunachal Pradesh,Lohit,2025.0,11.0,3,200.0,2.0
Arunachal Pradesh,Lohit,2025.0,12.0,4,33.33333333333333,2.6666666666666665
Arunachal Pradesh,Longding,2025.0,1.0,3,,
Arunachal Pradesh,Longding,2025.0,2.0,2,-33.333333333333336,
Arunachal Pradesh,Longding,2025.0,3.0,2,0.0,2.3333333333333335
Arunachal Pradesh,Longding,2025.0,4.0,1,-50.0,1.6666666666666667
Arunachal Pradesh,Longding,2025.0,5.0,3,200.0,2.0
Arunachal Pradesh,Longding,2025.0,6.0,3,0.0,2.3333333333333335
Arunachal Pradesh,Longding,2025.0,7.0,2,-33.333333333333336,2.6666666666666665
Arunachal Pradesh,Longding,2025.0,8.0,2,0.0,2.3333333333333335
Arunachal Pradesh,Longding,2025.0,9.0,4,100.0,2.6666666666666665
Arunachal Pradesh,Longding,2025.0,10.0,3,-25.0,3.0
Arunachal Pradesh,Longding,2025.0,11.0,2,-33.333333333333336,3.0
Arunachal Pradesh,Longding,2025.0,12.0,3,50.0,2.6666666666666665
Arunachal Pradesh,Lower Dibang Valley,2025.0,1.0,1,,
Arunachal Pradesh,Lower Dibang Valley,2025.0,3.0,1,0.0,
Arunachal Pradesh,Lower Dibang Valley,2025.0,4.0,1,0.0,1.0
Arunachal Pradesh,Lower Dibang Valley,2025.0,6.0,1,0.0,1.0
Arunachal Pradesh,Lower Dibang Valley,2025.0,7.0,1,0.0,1.0
Arunachal Pradesh,Lower Dibang Valley,2025.0,8.0,2,100.0,1.3333333333333333
